"employee_id","has_relevant_field","highest_edu","last_edu_year","degreeNumber"
"t_10783",1,"bachelor",2013,1
"t_10784",0,"master",2019,2
"t_10785",1,"master",2022,2
"t_10786",1,"bachelor",2022,1
"t_10787",1,"bachelor",2022,1
"t_10788",1,"master",2018,3
"t_10789",0,"master",2016,2
"t_1079",1,"master",2019,2
"t_10790",0,"master",2019,3
"t_10791",0,"master",2019,2
"t_10792",0,"master",2021,2
"t_10793",0,"master",2021,1
"t_10794",1,"bachelor",2017,2
"t_10795",1,"master",2022,3
"t_10796",1,"phd",2013,3
"t_10797",1,"master",2012,1
"t_10798",0,"master",1998,1
"t_10799",1,"master",2022,1
"t_108",1,"master",2017,3
"t_1080",1,"master",-1,2
"t_10800",0,"phd",2017,2
"t_10801",1,"master",2020,3
"t_10802",1,"master",2019,2
"t_10803",0,"master",2021,2
"t_10804",1,"master",2022,1
"t_10805",1,"master",2021,2
"t_10806",1,"master",2021,2
"t_10807",0,"master",2013,3
"t_10808",1,"master",2022,2
"t_10809",0,"phd",2020,3
"t_1081",1,"bachelor",2008,2
"t_10810",0,"bachelor",2021,1
"t_10811",0,"master",2015,2
"t_10812",0,"master",2017,2
"t_10813",0,"master",-1,2
"t_10814",0,"bachelor",2020,1
"t_10815",1,"master",2022,1
"t_10816",1,"master",2020,2
"t_10817",1,"master",2021,2
"t_10818",1,"bachelor",2022,1
"t_10819",0,"bachelor",2020,2
"t_1082",1,"master",2020,2
"t_10820",1,"bachelor",2011,1
"t_10821",1,"master",2019,3
"t_10822",1,"master",2020,2
"t_10823",0,"phd",2012,2
"t_10824",0,"master",2021,2
"t_10825",0,"master",2017,2
"t_10826",1,"master",2018,3
"t_10827",1,"master",2022,2
"t_10828",1,"master",2018,2
"t_10829",1,"bachelor",2021,1
"t_1083",1,"master",2020,2
"t_10830",0,"master",2019,2
"t_10831",0,"bachelor",2013,1
"t_10832",0,"master",2019,2
"t_10833",1,"master",2022,2
"t_10834",1,"bachelor",2022,1
"t_10835",1,"master",2022,2
"t_10837",0,"bachelor",2017,1
"t_10838",0,"master",2022,3
"t_1084",1,"master",2016,3
"t_10840",1,"master",2022,2
"t_10841",1,"bachelor",2019,2
"t_10842",0,"bachelor",2019,2
"t_10843",0,"master",2022,3
"t_10844",0,"master",2021,2
"t_10845",0,"master",2004,2
"t_10848",1,"master",2020,2
"t_10849",1,"master",2012,2
"t_1085",0,"bachelor",2021,1
"t_10850",1,"master",2022,2
"t_10851",1,"master",2021,2
"t_10852",1,"bachelor",2021,1
"t_10853",0,"master",2019,3
"t_10854",0,"phd",2015,3
"t_10855",0,"phd",2021,1
"t_10856",0,"master",2021,3
"t_10857",1,"master",2019,2
"t_10858",1,"master",2008,3
"t_10859",0,"bachelor",2021,2
"t_1086",1,"master",2022,2
"t_10860",0,"master",2020,2
"t_10861",1,"phd",2011,3
"t_10862",1,"master",2021,2
"t_10863",1,"master",2021,2
"t_10864",1,"master",2021,1
"t_10865",0,"master",2022,1
"t_10866",0,"master",2020,3
"t_10867",1,"master",2022,3
"t_10868",1,"master",2021,2
"t_10869",0,"bachelor",2021,1
"t_1087",1,"phd",2019,3
"t_10870",0,"master",2019,2
"t_10871",1,"phd",2010,3
"t_10872",1,"master",2022,3
"t_10873",0,"phd",2020,4
"t_10874",0,"master",2021,2
"t_10875",1,"master",2020,2
"t_10876",1,"master",2016,2
"t_10877",1,"master",2017,3
"t_10878",1,"master",2016,2
"t_10879",0,"master",2004,1
"t_10880",1,"bachelor",2021,1
"t_10881",1,"phd",2021,3
"t_10882",0,"bachelor",2021,1
"t_10883",1,"phd",2017,4
"t_10884",0,"master",2012,1
"t_10885",1,"master",2017,3
"t_10886",1,"master",2012,2
"t_10887",0,"phd",2017,3
"t_10888",0,"master",2014,1
"t_10889",1,"master",2018,3
"t_1089",1,"master",2019,2
"t_10890",1,"master",2022,1
"t_10892",0,"master",2010,2
"t_10893",1,"master",2022,2
"t_10894",1,"master",2020,2
"t_10895",0,"master",2012,2
"t_10896",1,"phd",2016,3
"t_10897",0,"phd",2017,1
"t_10898",1,"phd",2014,4
"t_10899",0,"phd",2020,3
"t_109",0,"phd",2021,3
"t_1090",1,"master",2021,3
"t_10900",1,"master",2022,2
"t_10901",0,"master",2009,2
"t_10902",0,"master",2020,2
"t_10904",1,"master",2018,1
"t_10905",0,"phd",2013,3
"t_10906",1,"phd",2019,4
"t_10908",1,"master",2016,2
"t_10909",1,"master",2019,2
"t_1091",1,"master",2020,3
"t_10910",1,"bachelor",2018,2
"t_10911",1,"master",2018,2
"t_10912",1,"master",2022,3
"t_10913",1,"master",2022,3
"t_10914",1,"phd",2015,3
"t_10915",1,"master",2016,2
"t_10916",1,"master",2022,2
"t_10917",1,"master",2020,2
"t_10918",0,"phd",2007,2
"t_10919",1,"master",2018,2
"t_1092",1,"master",2021,2
"t_10920",1,"master",2017,2
"t_10921",1,"master",2021,2
"t_10922",1,"master",2016,2
"t_10923",1,"bachelor",2020,1
"t_10924",0,"bachelor",2018,1
"t_10925",1,"master",2019,2
"t_10928",1,"phd",2014,3
"t_10929",1,"master",2022,2
"t_1093",0,"phd",2019,3
"t_10930",1,"master",2022,2
"t_10931",1,"master",2012,1
"t_10932",1,"bachelor",2022,2
"t_10933",1,"phd",2017,2
"t_10934",1,"master",2013,2
"t_10935",1,"bachelor",2020,1
"t_10936",0,"phd",2015,2
"t_10937",1,"master",2022,2
"t_10938",1,"master",2022,3
"t_10939",1,"phd",2018,3
"t_1094",1,"master",2014,2
"t_10940",1,"master",2021,2
"t_10941",0,"phd",2012,1
"t_10942",0,"master",2018,2
"t_10943",1,"master",2019,2
"t_10944",1,"master",2018,2
"t_10946",0,"bachelor",2020,1
"t_10947",0,"master",2017,3
"t_10948",0,"master",2021,1
"t_10949",0,"master",2014,2
"t_1095",1,"bachelor",2018,3
"t_10950",1,"master",2021,2
"t_10951",1,"master",2019,3
"t_10952",1,"master",2012,2
"t_10953",1,"master",2018,2
"t_10954",0,"master",-1,2
"t_10955",1,"phd",2011,3
"t_10956",0,"master",2015,1
"t_10957",1,"master",2017,2
"t_10959",0,"phd",2019,3
"t_10960",1,"master",2014,2
"t_10961",1,"phd",2017,5
"t_10962",1,"master",2012,2
"t_10963",1,"master",2016,2
"t_10964",1,"master",2012,3
"t_10965",1,"master",2021,2
"t_10966",1,"master",2022,3
"t_10967",1,"master",2021,2
"t_10968",1,"master",2019,2
"t_10969",1,"master",2022,3
"t_1097",1,"master",2017,3
"t_10970",1,"phd",2019,4
"t_10971",0,"phd",2014,3
"t_10972",1,"master",2020,2
"t_10973",0,"phd",2019,5
"t_10974",0,"phd",2010,3
"t_10975",1,"master",2022,2
"t_10976",0,"master",2017,2
"t_10977",1,"master",2017,2
"t_1098",1,"master",2017,2
"t_1099",0,"master",2022,3
"t_11",1,"master",2019,2
"t_110",1,"phd",2016,3
"t_1100",0,"phd",2021,2
"t_1101",0,"master",2013,3
"t_1102",1,"bachelor",1995,1
"t_1103",1,"master",2018,2
"t_1104",1,"master",2022,3
"t_1105",0,"master",2010,2
"t_1106",1,"master",2020,2
"t_1107",1,"master",2021,3
"t_1108",1,"phd",2001,3
"t_1109",1,"master",2022,3
"t_111",1,"master",2022,2
"t_1110",1,"master",2011,2
"t_1111",0,"master",2021,3
"t_1113",0,"master",2021,3
"t_1114",0,"phd",-1,2
"t_1115",1,"phd",2016,2
"t_1116",0,"bachelor",2010,2
"t_1117",1,"master",2013,2
"t_1118",1,"phd",2013,5
"t_1119",1,"master",2022,2
"t_112",1,"master",2022,2
"t_1120",1,"master",2022,2
"t_1121",0,"master",2022,2
"t_1122",1,"bachelor",2014,2
"t_1124",0,"bachelor",2020,2
"t_1125",1,"phd",-1,3
"t_1126",1,"master",2020,2
"t_1127",1,"master",2022,2
"t_1129",1,"master",2021,2
"t_113",1,"master",2018,3
"t_1130",0,"phd",2021,3
"t_1131",1,"master",2019,2
"t_1132",1,"master",2020,3
"t_1133",1,"bachelor",2022,3
"t_1134",1,"master",2021,2
"t_1135",0,"master",2012,1
"t_1136",0,"bachelor",2008,1
"t_1137",1,"master",2022,2
"t_1138",1,"master",2021,3
"t_1139",0,"master",2018,2
"t_114",1,"master",2022,2
"t_1140",1,"phd",2015,4
"t_1141",1,"master",2022,2
"t_1142",1,"master",2018,2
"t_1143",1,"master",2020,2
"t_1144",1,"master",2019,1
"t_1145",0,"master",2022,2
"t_1146",1,"phd",2015,3
"t_1147",0,"master",2020,2
"t_1148",1,"master",2022,3
"t_1149",0,"master",2019,1
"t_115",1,"master",2022,3
"t_1150",1,"bachelor",2022,3
"t_1151",1,"master",2022,1
"t_1152",1,"master",-1,2
"t_1153",1,"master",2017,2
"t_1154",1,"phd",2022,4
"t_1155",1,"phd",2014,4
"t_1156",1,"master",2022,3
"t_1157",1,"master",2015,2
"t_1158",1,"master",2017,2
"t_1159",0,"master",2011,3
"t_116",1,"master",2021,2
"t_1160",1,"master",2022,2
"t_1161",1,"master",2022,3
"t_1162",1,"master",2021,1
"t_1163",1,"phd",2020,4
"t_1164",1,"master",2019,2
"t_1165",1,"phd",2017,3
"t_1166",1,"master",2022,3
"t_1167",1,"master",2022,2
"t_1168",1,"master",2019,3
"t_1169",1,"master",2019,2
"t_117",0,"phd",2019,5
"t_1170",1,"master",2018,3
"t_1171",1,"master",2021,2
"t_1172",0,"bachelor",2021,2
"t_1173",0,"phd",2014,4
"t_1174",1,"master",2020,2
"t_1175",1,"master",2017,2
"t_1176",1,"bachelor",2022,1
"t_1177",0,"master",2021,2
"t_1178",1,"master",2022,1
"t_1179",1,"master",2020,3
"t_118",1,"master",2020,2
"t_1180",0,"master",2018,3
"t_1181",1,"master",2017,3
"t_1183",1,"master",2018,3
"t_1184",1,"master",2016,2
"t_1185",1,"master",2015,2
"t_1186",1,"bachelor",2019,2
"t_1187",1,"master",2018,2
"t_1188",1,"master",2020,3
"t_1189",1,"master",2015,1
"t_119",1,"master",2018,3
"t_1190",1,"master",2021,1
"t_1191",1,"master",-1,2
"t_1192",1,"master",2020,3
"t_1193",1,"phd",2020,4
"t_1195",0,"bachelor",2020,1
"t_1196",1,"master",2020,2
"t_1197",1,"master",2018,2
"t_1198",1,"master",2022,3
"t_1199",0,"phd",2012,3
"t_12",1,"master",2022,2
"t_120",1,"master",2017,3
"t_1200",1,"master",2016,2
"t_1201",1,"master",2018,3
"t_1202",1,"phd",2017,4
"t_1203",0,"master",2015,3
"t_1204",0,"master",2010,1
"t_1205",0,"bachelor",2022,1
"t_1206",1,"master",2022,3
"t_1207",1,"phd",2019,3
"t_1208",1,"master",2022,3
"t_121",0,"phd",2012,3
"t_1210",1,"master",2019,2
"t_1211",1,"master",2021,2
"t_1212",1,"master",2000,2
"t_1214",0,"master",2019,2
"t_1215",1,"bachelor",2021,2
"t_1216",1,"phd",2012,2
"t_1217",1,"master",2017,2
"t_1218",1,"master",2019,2
"t_1219",1,"phd",2011,3
"t_122",1,"phd",2016,3
"t_1220",1,"master",2022,3
"t_1221",0,"bachelor",2020,1
"t_1222",0,"phd",2019,2
"t_1223",1,"master",2019,2
"t_1224",1,"phd",2014,4
"t_1225",0,"master",1995,1
"t_1226",1,"phd",2020,1
"t_1228",1,"master",2016,2
"t_1229",1,"master",2020,2
"t_123",1,"master",2022,2
"t_1230",0,"phd",2012,3
"t_1231",1,"bachelor",2020,2
"t_1232",1,"master",-1,3
"t_1233",0,"bachelor",2017,1
"t_1234",0,"bachelor",2017,2
"t_1235",0,"bachelor",2016,2
"t_1236",1,"master",2022,1
"t_1237",1,"master",2018,2
"t_1238",1,"bachelor",2021,2
"t_1239",1,"bachelor",2022,1
"t_124",0,"bachelor",2015,1
"t_1240",1,"master",2018,3
"t_1241",0,"master",2020,3
"t_1242",1,"phd",2015,5
"t_1243",1,"phd",2020,3
"t_1244",0,"master",2014,2
"t_1245",0,"master",2016,2
"t_1246",1,"master",2021,3
"t_1247",1,"bachelor",2020,1
"t_1248",1,"master",2022,3
"t_1249",1,"master",2015,2
"t_125",1,"master",2016,2
"t_1250",1,"bachelor",2021,1
"t_1252",0,"phd",2018,2
"t_1253",1,"phd",2021,4
"t_1254",0,"bachelor",2022,2
"t_1255",1,"master",2017,2
"t_1256",1,"master",2022,2
"t_1257",1,"bachelor",2022,1
"t_1258",1,"bachelor",2022,2
"t_1259",1,"phd",2012,2
"t_126",1,"master",2016,2
"t_1260",1,"master",2022,2
"t_1261",1,"phd",2012,3
"t_1262",0,"master",2022,1
"t_1263",1,"master",2018,3
"t_1264",1,"master",2021,3
"t_1265",0,"bachelor",2019,2
"t_1266",1,"master",2022,2
"t_1267",1,"master",2021,2
"t_1269",1,"master",2020,3
"t_127",0,"phd",2018,3
"t_1270",1,"bachelor",2021,1
"t_1271",0,"phd",2007,2
"t_1272",0,"master",2009,1
"t_1273",1,"bachelor",2018,1
"t_1274",1,"master",2020,3
"t_1275",0,"master",2003,1
"t_1276",1,"bachelor",1997,1
"t_1277",1,"master",2019,2
"t_1278",1,"phd",2015,2
"t_1279",1,"master",2022,2
"t_128",1,"master",2020,2
"t_1280",1,"master",2021,1
"t_1281",1,"master",2022,1
"t_1282",1,"master",2019,2
"t_1283",1,"master",2022,2
"t_1284",1,"phd",2015,4
"t_1286",0,"master",2022,2
"t_1287",1,"master",2022,2
"t_1288",1,"master",2019,2
"t_1289",1,"master",2021,2
"t_129",1,"phd",2015,2
"t_1290",1,"master",-1,2
"t_1291",0,"master",2022,1
"t_1292",1,"master",2018,2
"t_1293",1,"master",2018,3
"t_1294",1,"master",2017,3
"t_1295",1,"master",2021,2
"t_1296",1,"master",2016,3
"t_1297",1,"bachelor",2018,1
"t_1298",1,"master",2022,2
"t_1299",1,"master",2017,2
"t_13",1,"master",2022,3
"t_130",0,"bachelor",2021,3
"t_1300",1,"phd",2012,1
"t_1301",1,"bachelor",2021,1
"t_1302",1,"master",-1,2
"t_1303",1,"bachelor",2022,1
"t_1304",1,"master",2018,1
"t_1305",0,"bachelor",2015,2
"t_1306",1,"master",2021,2
"t_1307",0,"bachelor",2022,2
"t_1308",1,"master",1992,2
"t_1309",0,"master",2021,1
"t_131",1,"master",2020,2
"t_1310",1,"master",2020,2
"t_1312",0,"bachelor",2019,3
"t_1313",1,"master",2022,2
"t_1314",1,"master",2022,3
"t_1315",1,"master",2019,2
"t_1316",1,"master",2021,2
"t_1317",1,"bachelor",2019,1
"t_1318",1,"phd",2019,3
"t_1319",1,"master",2016,2
"t_132",1,"phd",2016,3
"t_1320",1,"master",2022,2
"t_1321",0,"master",2021,1
"t_1322",1,"bachelor",2021,1
"t_1323",1,"master",2021,2
"t_1324",1,"master",2020,2
"t_1325",1,"bachelor",2020,2
"t_1326",1,"master",2020,2
"t_1327",0,"master",1999,1
"t_1328",1,"master",2021,2
"t_1329",1,"master",-1,3
"t_133",1,"master",2017,2
"t_1330",1,"master",2018,2
"t_1331",1,"master",2021,2
"t_1332",1,"bachelor",2021,1
"t_1333",1,"master",2021,3
"t_1334",0,"phd",2021,4
"t_1335",1,"master",2019,3
"t_1336",0,"master",2022,3
"t_1337",1,"master",2022,2
"t_1339",1,"phd",2022,3
"t_134",1,"phd",2017,3
"t_1340",0,"master",2017,3
"t_1341",1,"master",2020,2
"t_1342",1,"master",2022,3
"t_1343",1,"bachelor",2020,2
"t_1344",1,"master",2019,2
"t_1345",1,"bachelor",2021,1
"t_1346",1,"bachelor",2017,3
"t_1348",1,"master",2020,2
"t_1349",0,"master",2006,2
"t_135",1,"master",2022,1
"t_1350",1,"master",2020,2
"t_1351",1,"phd",2011,2
"t_1352",1,"master",2019,2
"t_1353",0,"master",2021,2
"t_1354",1,"master",2015,2
"t_1355",1,"master",2021,3
"t_1356",1,"phd",2016,3
"t_1357",1,"master",2021,2
"t_1358",1,"master",2021,2
"t_1359",1,"master",-1,2
"t_136",1,"master",2020,1
"t_1360",1,"phd",2010,3
"t_1361",1,"bachelor",2020,3
"t_1362",1,"phd",2021,3
"t_1363",0,"bachelor",2002,1
"t_1364",1,"master",2019,2
"t_1365",0,"master",2013,2
"t_1366",0,"bachelor",-1,1
"t_1367",1,"phd",2008,3
"t_1368",0,"phd",2018,4
"t_1369",1,"master",2022,2
"t_137",1,"master",2021,2
"t_1370",1,"phd",2022,2
"t_1371",1,"master",2019,2
"t_1372",1,"master",2021,2
"t_1373",1,"phd",2021,3
"t_1374",1,"master",2017,2
"t_1375",1,"master",2022,3
"t_1376",0,"master",2017,2
"t_1377",0,"master",2018,3
"t_1378",1,"phd",2011,4
"t_1379",0,"master",2021,2
"t_138",1,"master",2021,2
"t_1380",0,"master",2017,1
"t_1381",1,"master",2021,2
"t_1382",1,"bachelor",2020,2
"t_1383",1,"master",2019,3
"t_1384",1,"phd",2017,3
"t_1385",0,"phd",2017,2
"t_1386",0,"master",2021,1
"t_1387",0,"bachelor",2015,1
"t_1388",1,"bachelor",2020,1
"t_1389",0,"master",2018,1
"t_139",1,"master",2021,3
"t_1390",1,"master",2005,2
"t_1391",0,"bachelor",2018,1
"t_1393",0,"master",2022,2
"t_1394",0,"phd",2021,4
"t_1395",1,"master",2020,1
"t_1396",0,"phd",2020,4
"t_1397",1,"master",2020,3
"t_1398",1,"master",2022,3
"t_1399",1,"master",2014,3
"t_14",0,"master",2020,3
"t_140",1,"bachelor",2020,1
"t_1400",0,"master",2021,2
"t_1401",1,"master",2018,3
"t_1402",1,"bachelor",2020,2
"t_1403",1,"master",2021,2
"t_1404",1,"master",-1,2
"t_1405",0,"master",2022,2
"t_1406",1,"bachelor",2021,1
"t_1407",1,"master",2022,3
"t_1409",1,"master",1992,2
"t_141",1,"master",2018,2
"t_1410",1,"master",2018,3
"t_1411",1,"master",2021,2
"t_1412",0,"master",2020,1
"t_1413",1,"bachelor",2020,2
"t_1414",1,"master",2021,3
"t_1415",1,"master",2020,2
"t_1416",1,"phd",2018,3
"t_1417",1,"master",2019,3
"t_1418",0,"master",2021,2
"t_1419",0,"phd",2020,4
"t_142",1,"master",2022,3
"t_1420",0,"phd",2014,3
"t_1421",1,"master",2020,2
"t_1422",0,"phd",2016,5
"t_1423",1,"master",2020,2
"t_1424",1,"master",2019,2
"t_1425",1,"master",2021,2
"t_1426",1,"master",2020,3
"t_1427",1,"master",2022,2
"t_1428",1,"master",2022,2
"t_1429",1,"bachelor",2014,2
"t_143",1,"master",2022,3
"t_1430",0,"phd",2019,5
"t_1431",1,"master",2022,3
"t_1432",1,"master",2021,2
"t_1433",1,"phd",2018,3
"t_1434",1,"master",2022,2
"t_1435",1,"master",2021,2
"t_1436",1,"master",2013,1
"t_1437",1,"master",2022,1
"t_1438",0,"master",2012,2
"t_1439",1,"master",2020,3
"t_144",1,"master",2021,2
"t_1440",1,"master",2021,3
"t_1441",1,"master",2022,2
"t_1442",1,"master",2022,2
"t_1443",1,"master",2022,1
"t_1444",0,"master",2005,1
"t_1445",1,"master",2022,3
"t_1447",1,"master",2019,2
"t_1448",1,"master",2022,2
"t_1449",0,"bachelor",2022,1
"t_145",1,"phd",2018,4
"t_1450",0,"bachelor",2021,1
"t_1451",1,"phd",2018,3
"t_1452",1,"phd",2009,3
"t_1453",1,"phd",2016,4
"t_1454",1,"master",2018,2
"t_1455",1,"bachelor",1993,1
"t_1456",1,"master",2017,2
"t_1458",1,"master",-1,2
"t_1459",1,"master",2018,3
"t_146",0,"master",2020,1
"t_1460",0,"bachelor",2021,1
"t_1461",0,"master",2020,2
"t_1462",1,"master",2022,2
"t_1463",1,"master",2022,2
"t_1464",1,"phd",2016,3
"t_1465",1,"master",2021,2
"t_1466",1,"master",2015,2
"t_1467",0,"master",2015,2
"t_1468",1,"master",2019,3
"t_1469",1,"phd",2017,2
"t_147",1,"master",2019,2
"t_1470",1,"phd",2011,2
"t_1471",1,"master",2019,2
"t_1472",0,"bachelor",2016,1
"t_1473",1,"bachelor",2020,3
"t_1474",1,"bachelor",2019,3
"t_1475",1,"bachelor",2019,2
"t_1477",1,"master",2020,2
"t_1478",0,"master",2022,2
"t_1479",1,"master",2016,3
"t_148",1,"phd",2017,3
"t_1480",0,"master",2014,1
"t_1481",0,"master",2021,2
"t_1482",0,"master",2016,3
"t_1483",0,"phd",2014,2
"t_1484",1,"phd",2014,2
"t_1485",1,"phd",2020,3
"t_1486",1,"master",2022,2
"t_1487",1,"master",2017,3
"t_1488",1,"master",2020,3
"t_1489",1,"master",2017,2
"t_149",0,"bachelor",2018,1
"t_1490",1,"master",2022,2
"t_1491",1,"master",2021,3
"t_1492",1,"master",2022,2
"t_1493",1,"phd",2021,3
"t_1494",0,"bachelor",2022,1
"t_1495",1,"bachelor",2017,2
"t_1496",1,"phd",2019,3
"t_1497",0,"bachelor",2022,1
"t_1498",1,"bachelor",2018,1
"t_1499",0,"master",2021,1
"t_15",1,"master",2017,2
"t_150",0,"phd",2021,3
"t_1500",1,"bachelor",2015,2
"t_1501",0,"master",2021,2
"t_1502",1,"phd",2014,3
"t_1503",1,"master",2019,3
"t_1504",1,"bachelor",2021,1
"t_1505",0,"bachelor",2021,1
"t_1506",1,"master",2020,3
"t_1507",1,"master",2018,3
"t_1508",1,"bachelor",2020,2
"t_1509",0,"master",1989,1
"t_151",1,"master",2021,2
"t_1510",1,"bachelor",2020,2
"t_1511",1,"master",2020,3
"t_1512",1,"master",2020,3
"t_1513",1,"master",2019,3
"t_1514",1,"phd",2021,3
"t_1515",1,"master",2014,2
"t_1516",0,"master",2010,2
"t_1517",1,"master",2020,2
"t_1518",1,"master",2020,3
"t_1519",0,"master",2016,3
"t_152",1,"phd",2021,4
"t_1520",1,"master",2018,2
"t_1521",1,"master",2018,2
"t_1522",1,"master",2020,3
"t_1523",1,"master",2015,3
"t_1524",0,"master",2018,2
"t_1525",1,"master",2016,3
"t_1526",1,"phd",2014,4
"t_1527",1,"master",2013,3
"t_1528",0,"phd",2016,4
"t_1529",1,"master",2022,3
"t_153",1,"phd",2022,5
"t_1530",1,"master",2020,2
"t_1531",1,"phd",2014,3
"t_1532",1,"master",2021,3
"t_1533",1,"master",2019,2
"t_1534",1,"master",2016,3
"t_1535",1,"master",2021,2
"t_1537",0,"bachelor",2016,1
"t_1538",1,"master",2020,3
"t_1539",0,"phd",2018,4
"t_154",1,"master",2017,2
"t_1540",1,"master",2013,2
"t_1541",1,"master",-1,3
"t_1542",1,"master",2020,3
"t_1543",0,"master",2020,2
"t_1544",1,"bachelor",2021,1
"t_1545",1,"master",1999,3
"t_1546",1,"master",2017,3
"t_1547",0,"master",2014,2
"t_1548",1,"master",2017,2
"t_1549",1,"master",2018,2
"t_155",1,"phd",2017,4
"t_1551",1,"master",2021,3
"t_1552",0,"master",-1,2
"t_1553",1,"master",2019,2
"t_1554",0,"master",2011,2
"t_1555",0,"master",2020,1
"t_1556",1,"master",2018,2
"t_1557",1,"bachelor",2019,1
"t_1558",1,"master",2021,2
"t_1559",1,"master",2005,2
"t_156",1,"phd",2021,3
"t_1560",0,"master",2022,3
"t_1561",1,"master",2016,2
"t_1562",1,"bachelor",2020,3
"t_1564",1,"master",2019,2
"t_1565",1,"master",2017,2
"t_1566",0,"bachelor",2020,2
"t_1567",1,"master",2022,3
"t_1568",1,"master",2022,2
"t_1569",0,"phd",1992,2
"t_157",1,"phd",2016,3
"t_1570",1,"master",-1,2
"t_1571",0,"master",2011,1
"t_1572",1,"phd",2022,4
"t_1573",0,"master",2017,2
"t_1574",1,"phd",2006,1
"t_1575",1,"master",2017,2
"t_1576",1,"bachelor",2017,2
"t_1577",1,"phd",2016,4
"t_1578",1,"master",2015,2
"t_1579",1,"master",2010,3
"t_158",1,"master",2021,2
"t_1580",0,"master",2014,3
"t_1581",0,"master",2020,1
"t_1582",0,"master",2018,2
"t_1583",1,"master",2020,2
"t_1584",0,"phd",2018,4
"t_1585",1,"master",2020,3
"t_1586",1,"master",2022,3
"t_1587",1,"master",2020,1
"t_1588",0,"master",2021,1
"t_1589",1,"bachelor",2019,3
"t_159",1,"master",2018,3
"t_1590",1,"master",2017,2
"t_1591",1,"master",2018,2
"t_1592",1,"phd",2020,4
"t_1593",0,"master",2020,1
"t_1594",1,"master",2019,3
"t_1595",1,"master",2020,2
"t_1596",0,"master",2022,3
"t_1597",1,"phd",2015,3
"t_1599",1,"master",2017,2
"t_16",1,"master",2020,2
"t_160",1,"master",2021,2
"t_1600",0,"bachelor",2019,3
"t_1601",1,"master",2018,2
"t_1602",1,"master",2017,3
"t_1603",1,"master",2022,2
"t_1604",0,"master",2019,3
"t_1605",1,"master",2012,3
"t_1606",1,"master",2016,1
"t_1607",0,"phd",2007,3
"t_1608",1,"master",2019,2
"t_1609",1,"bachelor",2021,1
"t_161",0,"master",2014,2
"t_1610",1,"master",2017,2
"t_1611",1,"master",2021,3
"t_1612",0,"phd",2013,3
"t_1613",1,"master",2021,3
"t_1614",1,"phd",2022,4
"t_1615",1,"master",2021,2
"t_1616",0,"master",2017,2
"t_1617",1,"master",2020,3
"t_1618",1,"master",2019,2
"t_1619",1,"master",2022,3
"t_162",1,"master",2018,1
"t_1620",1,"master",2021,1
"t_1621",0,"phd",2021,1
"t_1622",1,"master",2022,1
"t_1623",1,"phd",2014,3
"t_1624",0,"master",2014,2
"t_1625",0,"master",2018,2
"t_1626",1,"master",2015,3
"t_1627",1,"master",2022,2
"t_1628",1,"master",2020,2
"t_1629",1,"master",2016,3
"t_163",0,"bachelor",2022,1
"t_1630",0,"phd",2022,3
"t_1631",1,"bachelor",2021,1
"t_1632",1,"master",2021,2
"t_1633",1,"master",2015,2
"t_1634",1,"master",2020,2
"t_1635",1,"master",2010,3
"t_1636",1,"master",2011,3
"t_1637",1,"bachelor",2022,2
"t_1638",0,"master",2006,1
"t_1639",0,"master",2022,2
"t_164",0,"master",2021,2
"t_1640",0,"bachelor",2005,1
"t_1641",1,"master",2019,2
"t_1642",1,"master",2022,1
"t_1643",1,"master",2020,2
"t_1644",1,"master",2002,2
"t_1645",1,"phd",2016,4
"t_1646",1,"master",2018,3
"t_1648",1,"master",2015,2
"t_1649",1,"master",2008,1
"t_165",1,"master",2022,2
"t_1650",0,"phd",2020,1
"t_1651",1,"phd",2016,3
"t_1652",1,"master",2020,2
"t_1653",0,"phd",2011,3
"t_1654",0,"bachelor",1995,1
"t_1655",1,"master",-1,1
"t_1656",1,"master",2016,2
"t_1657",1,"phd",2017,3
"t_1658",1,"master",2011,3
"t_1659",0,"master",2020,1
"t_166",1,"master",2019,2
"t_1660",1,"master",2015,2
"t_1661",1,"master",2022,2
"t_1662",1,"master",2020,2
"t_1663",1,"master",2021,3
"t_1664",1,"bachelor",2022,1
"t_1665",1,"bachelor",2020,2
"t_1666",1,"master",2017,3
"t_1667",0,"master",2014,3
"t_1668",1,"master",2014,3
"t_1669",1,"master",2021,3
"t_167",1,"master",2017,2
"t_1670",1,"master",2014,2
"t_1671",1,"master",2020,3
"t_1672",0,"phd",2020,3
"t_1673",1,"phd",2012,3
"t_1674",1,"phd",2021,3
"t_1675",1,"bachelor",2017,1
"t_1676",0,"phd",2004,2
"t_1677",1,"phd",2019,2
"t_1678",1,"master",2022,3
"t_1679",1,"master",-1,1
"t_168",1,"phd",2017,4
"t_1680",1,"master",2021,2
