,company
8746,10011546
8747,10011546
8748,10191458
8749,1340243
8750,53969
8751,165742
8752,10300395
8753,165742
8754,165742
8755,165742
8756,165742
8757,165742
8758,165742
8759,46332
8760,9401538
8761,2168614
8762,13685095
8763,4201
8764,13394685
8765,101531
8766,101531
8767,2355589
8768,166164
8769,4827017
8770,4983
8771,3312920
8772,7802022
8773,165742
8774,3049442
8775,11493060
8776,9354414
8777,2919540
8778,2919540
8779,2919540
8780,27347
8781,1833420
8782,274185
8783,13441547
8784,3027
8785,165742
8786,205758
8787,20667
8788,13488
8789,10262617
8790,165742
8791,42961846
8792,343881
8793,165742
8794,5034701
8795,2564330
8796,165742
8797,1691860
8798,165742
8799,165742
8800,234488
8801,3572952
8802,165742
8803,202276
8804,724706
8805,86768
8806,55745
8807,34300
8808,18196973
8809,18671322
8810,165742
8811,1204299
8812,165742
8813,2919540
8814,2919540
8815,165742
8816,165742
8817,226245
8818,16215894
8819,266872
8820,18184367
8821,980926
8822,215142
8823,165742
8824,239150
8825,239150
8826,165742
8827,165742
8828,5315621
8829,165742
8830,3646760
8831,165742
8832,165742
8833,27221633
8834,202872
8835,27972
8836,27972
8837,25908
8838,673447
8839,673447
8840,10800984
8841,163929
8842,165742
8843,11190643
8844,2783482
8845,2783482
8846,10359629
8847,10267549
8848,165742
8849,165742
8850,11855237
8851,242368
8852,2919540
8853,2919540
8854,23585
8855,165742
8856,13311762
8857,9445285
8858,215142
8859,13220142
8860,64268227
8861,1910914
8862,28624233
8863,927628
8864,927628
8865,1159286
8866,1159286
8867,165742
8868,165742
8869,242955
8870,165742
8871,3039001
8872,3632032
8873,165742
8874,104533
8875,10886807
8876,166283
8877,31903
8878,165716
8879,15503
8880,71501769
8881,3030694
8882,11504814
8883,10383137
8884,2408664
8885,165742
8886,10603168
8887,10603168
8888,165742
8889,1281623
8890,165742
8891,11493060
8892,4855718
8893,18933995
8894,163446
8895,11055043
8896,165742
8897,208015
8898,208015
8899,208015
8900,5018782
8901,165742
8902,2467006
8903,2467006
8904,64268227
8905,165742
8906,165742
8907,64268227
8908,166627
8909,66591342
8910,711499
8911,9355193
8912,15091827
8913,448072
8914,4994365
8915,20321971
8916,20321971
8917,2239540
8918,2239540
8919,1162435
8920,165742
8921,1426726
8922,46332
8923,10893718
8924,584200
8925,2895624
8926,165742
8927,51724
8928,10220930
8929,2052783
8930,165742
8931,11880
8932,1334651
8933,165742
8934,1398634
8935,165742
8936,213992
8937,165742
8938,28186445
8939,10116
8940,1358598
8941,119251
8942,8918703
8943,1846941
8944,28657373
8945,28657373
8946,28657373
8947,4074
8948,24778074
8949,165742
8950,3933
8951,165742
8952,242955
8953,11308
8954,11156749
8955,12378379
8956,11880
8957,42908
8958,79418213
8959,871111
8960,871111
8961,165742
8962,343881
8963,20923
8964,165742
8965,165742
8966,7283436
8967,165742
8968,165742
8969,10059347
8970,165742
8971,2264872
8972,24205
8973,12738708
8974,71781126
8975,3733171
8976,3733171
8977,165742
8978,3122930
8979,16235019
8980,20338442
8981,65676410
8982,165742
8983,69857872
8984,64268227
8985,75456270
8986,27191
8987,923180
8988,10300395
8989,18008409
8990,18008409
8991,18008409
8992,165742
8993,11784903
8994,32664
8995,67255216
8996,80057614
8997,64268227
8998,35237
8999,20338442
9000,2919540
9001,165742
9002,52363
9003,3514607
9004,10300395
9005,165742
9006,1202765
9007,2708824
9008,2708824
9009,2708824
9010,165742
9011,2430883
9012,27063704
9013,64268227
9014,64268227
9015,68776384
9016,64268227
9017,451120
9018,34300
9019,34431
9020,165742
9021,21302
9022,21302
9023,21302
9024,133618
9025,8920061
9026,165742
9027,15217750
9028,17907334
9029,252552
9030,4994365
9031,166698
9032,630274
9033,630274
9034,5369586
9035,82483466
9036,10300395
9037,165742
9038,255491
9039,12699004
9040,3187653
9041,1801729
9042,165742
9043,10586832
9044,165742
9045,2268467
9046,82603
9047,14821927
9048,775193
9049,5061950
9050,165790
9051,11852038
9052,165742
9053,69936
9054,1133333
9055,17914958
9056,23585
9057,23585
9058,18634022
9059,46332
9060,45858
9061,18227420
9062,10561941
9063,2498391
9064,3049829
9065,68776384
9066,68776384
9067,64268227
9068,939160
9069,512003
9070,757375
9071,5374485
9072,1539025
9073,1539025
9074,165742
9075,927628
9076,165742
9077,2564330
9078,165742
9079,165742
9080,165742
9081,2103834
9082,1203520
9083,12980891
9084,12980891
9085,10191458
9086,10191458
9087,165742
9088,2702475
9089,796126
9090,165742
9091,281297
9092,640337
9093,165742
9094,165742
9095,40812061
9096,2919540
9097,85405652
9098,242955
9099,165742
9100,242955
9101,3073028
9102,3073028
9103,554490
9104,162634
9105,1776843
9106,10228950
9107,9183026
9108,165742
9109,41835
9110,39969
9111,643101
9112,11070512
9113,155925
9114,165742
9115,5080349
9116,163473
9117,163473
9118,2765261
9119,165742
9120,165742
9121,11855237
9122,165742
9123,165742
9124,166529
9125,2990215
9126,343881
9127,343881
9128,17958173
9129,17958173
9130,6113513
9131,396496
9132,396496
9133,66634724
9134,27009872
9135,27009872
9136,15226869
9137,274185
9138,64941494
9139,79495342
9140,13221001
9141,270025
9142,11482067
9143,10864350
9144,17914958
9145,43203799
9146,165742
9147,165742
9148,165742
9149,11783083
9150,116468
9151,21302
9152,21302
9153,165742
9154,165742
9155,15230
9156,163191
9157,65055
9158,165742
9159,13488
9160,13488
9161,25521
9162,25521
9163,5122337
9164,26639
9165,64268227
9166,294570
9167,294570
9168,2970
9169,455743
9170,35635890
9171,18380388
9172,45140
9173,45140
9174,45140
9175,45140
9176,165742
9177,165742
9178,728758
9179,10520856
9180,15961
9181,27249990
9182,580619
9183,27221633
9184,17864
9185,17864
9186,2083839
9187,5057591
9188,11504814
9189,11486158
9190,68776384
9191,64268227
9192,165742
9193,2266192
9194,3179878
9195,7789814
9196,16903
9197,16903
9198,927628
9199,165742
9200,26639
9201,165742
9202,4827017
9203,10980173
9204,162977
9205,10980173
9206,10980173
9207,3117
9208,20524
9209,27174449
9210,3188011
9211,162903
9212,52457
9213,898456
9214,15204299
9215,15786
9216,15786
9217,9790
9218,3813682
9219,16903
9220,16903
9221,404429
9222,9790
9223,12229597
9224,5531781
9225,9790
9226,8247073
9227,17977511
9228,35478994
9229,9790
9230,7546550
9231,672668
9232,9790
9233,9790
9234,9790
9235,28064
9236,10475608
9237,9790
9238,9790
9239,28604620
9240,2755165
9241,123824
9242,88588
9243,9790
9244,7198
9245,7198
9246,7198
9247,7198
9248,71841205
9249,82669089
9250,672668
9251,2255860
9252,2255860
9253,9790
9254,240569
9255,5665772
9256,166740
9257,18051376
9258,5665772
9259,166283
9260,49116
9261,4812611
9262,18048485
9263,70099120
9264,6365576
9265,3290097
9266,5189626
9267,36494514
9268,9790
9269,9097955
9270,4827017
9271,808572
9272,808572
9273,1503
9274,64553182
9275,1194036
9276,9790
9277,9790
9278,3848681
9279,13014565
9280,5302419
9281,3477975
9282,2340783
9283,27101727
9284,163191
9285,15076523
9286,23266
9287,25521
9288,11257500
9289,17977511
9290,15350
9291,166836
9292,18640022
9293,53139329
9294,3343523
9295,69175375
9296,26709
9297,7255
9298,2774891
9299,150747
9300,9790
9301,9790
9302,15189276
9303,14844108
9304,14844108
9305,9790
9306,49116
9307,49116
9308,49116
9309,1255070
9310,4328
9311,9790
9312,623229
9313,9790
9314,3716484
9315,609582
9316,903758
9317,29322289
9318,2454
9319,2454
9320,43758
9321,17981784
9322,9790
9323,9790
9324,2131408
9325,91619732
9326,200709
9327,200709
9328,200709
9329,2502648
9330,14840190
9331,16263554
9332,1255070
9333,10523048
9334,22299081
9335,9790
9336,9790
9337,9790
9338,3272127
9339,49116
9340,16263554
9341,708074
9342,163109
9343,5826498
9344,153972
9345,30599286
9346,11059328
9347,166283
9348,166283
9349,3147
9350,3147
9351,11073
9352,10400
9353,2454
9354,307965
9355,16452
9356,16452
9357,16452
9358,40812061
9359,53495224
9360,4923
9361,2670784
9362,672668
9363,2670784
9364,672668
9365,12684093
9366,672668
9367,25521
9368,13488
9369,9790
9370,17968592
9371,13403202
9372,7582965
9373,49116
9374,49116
9375,12885447
9376,163473
9377,3715289
9378,11053496
9379,5281329
9380,10343617
9381,10343617
9382,18524229
9383,18051376
9384,9398192
9385,672668
9386,1683067
9387,9790
9388,90138
9389,290616
9390,499396
9391,28451476
9392,5907569
9393,14480760
9394,14480760
9395,2594166
9396,1421618
9397,15093461
9398,10983986
9399,165145
9400,1594050
9401,273269
9402,1594050
9403,5209291
9404,49116
9405,69072953
9406,1761394
9407,9790
9408,49116
9409,9790
9410,37068170
9411,37068170
9412,9790
9413,1104214
9414,67907
9415,6425832
9416,5046700
9417,6436622
9418,3343523
9419,549012
9420,549012
9421,3506567
9422,1255070
9423,921970
9424,14844108
9425,78459
9426,5106
9427,85441
9428,57725
9429,9790
9430,9790
9431,9790
9432,71264654
9433,25002684
9434,4371
9435,10297463
9436,164368
9437,1611835
9438,15091826
9439,11771755
9440,9790
9441,9790
9442,6365576
9443,9790
9444,494230
9445,11689309
9446,13625083
9447,9790
9448,9790
9449,12720389
9450,9790
9451,9790
9452,5106
9453,3374032
9454,9790
9455,76655149
9456,18051376
9457,5286667
9458,9790
9459,1083884
9460,75721942
9461,2543251
9462,2543251
9463,8206
9464,67907
9465,70099120
9466,9790
9467,7952952
9468,1255070
9469,5163834
9470,9379691
9471,71613483
9472,41763450
9473,10191458
9474,5106
9475,5106
9476,4923
9477,49116
9478,672668
9479,29906516
9480,672668
9481,33814633
9482,13038229
9483,9790
9484,9790
9485,9790
9486,32370
9487,9790
9488,428670
9489,116468
9490,116468
9491,116468
9492,116468
9493,67489588
9494,13627154
9495,9180066
9496,2276912
9497,3220149
9498,1127847
9499,65678383
9500,9790
9501,686075
9502,10208976
9503,215982
9504,42578
9505,12472652
9506,9790
9507,10533980
9508,9790
9509,12684298
9510,2243650
9511,14844108
9512,258692
9513,976881
9514,10293174
9515,13038229
9516,13038229
9517,5665772
9518,9790
9519,1617918
9520,9790
9521,70099120
9522,6365576
9523,5155750
9524,5155750
9525,5155750
9526,9790
9527,5371
9528,10999121
9529,769706
9530,66719
9531,66719
9532,207717
9533,9790
9534,89863
9535,15156661
9536,5665772
9537,18567103
9538,5665772
9539,5665772
9540,1255070
9541,672668
9542,438105
9543,23863
9544,16525
9545,4714
9546,9247271
9547,9247271
9548,9247271
9549,9790
9550,10932
9551,15350
9552,11310964
9553,28212
9554,72934941
9555,15165042
9556,9042961
9557,18734303
9558,9790
9559,10475608
9560,49142299
9561,18194798
9562,8566018
9563,1083884
9564,1083884
9565,1083884
9566,10586981
9567,163473
9568,75745823
9569,68515151
9570,9790
9571,1563778
9572,9790
9573,3808413
9574,10318589
9575,5665772
9576,2259381
9577,13685803
9578,167557
9579,1990492
9580,3220149
9581,45457
9582,7930767
9583,15093461
9584,15093461
9585,1190505
9586,13015039
9587,76161035
9588,76161035
9589,10448789
9590,5524
9591,6451760
9592,8276738
9593,3481259
9594,1425692
9595,3327136
9596,49116
9597,11849799
9598,23863
9599,164452
9600,288600
9601,49116
9602,19185
9603,896688
9604,8267764
9605,17977511
9606,5155750
9607,49116
9608,9790
9609,35597493
9610,35597493
9611,35597493
9612,13151
9613,3050743
9614,5665772
9615,33227232
9616,15520
9617,11999366
9618,85441
9619,293939
9620,293939
9621,10374
9622,9790
9623,13488
9624,9180066
9625,37436887
9626,27011922
9627,166283
9628,9790
9629,6398210
9630,672668
9631,23863
9632,27052055
9633,5393998
9634,9790
9635,686075
9636,10208976
9637,202872
9638,9790
9639,9790
9640,157321
9641,13975102
9642,18413810
9643,18189262
9644,9266968
9645,714077
9646,42578
9647,9790
9648,12178374
9649,12342439
9650,2716085
9651,9790
9652,9790
9653,2395011
9654,2395011
9655,2395011
9656,9790
9657,1190505
9658,37833448
9659,9790
9660,9790
9661,9612
9662,69334517
9663,5665772
9664,273269
9665,9790
9666,93142847
9667,10343617
9668,2638889
9669,5197550
9670,339346
9671,9790
9672,67907
9673,67907
9674,136109
9675,9790
9676,98370
9677,17956794
9678,17956794
9679,9790
9680,166529
9681,11190643
9682,9790
9683,32663555
9684,13465983
9685,2776955
9686,67907
9687,2340783
9688,51597324
9689,51597324
9690,448462
9691,10476845
9692,15189
9693,10476845
9694,15189
9695,49116
9696,2716085
9697,9790
9698,9790
9699,3540
9700,32489
9701,9401538
9702,758085
9703,17937249
9704,16165425
9705,49249
9706,9790
9707,808572
9708,808572
9709,2395011
9710,672668
9711,10343617
9712,3757983
9713,9790
9714,7323504
9715,1033324
9716,1255070
9717,1289265
9718,9790
9719,9790
9720,9790
9721,9790
9722,9790
9723,9790
9724,5098865
9725,11693696
9726,51296
9727,14083
9728,72389181
9729,735459
9730,19122
9731,9790
9732,9790
9733,75745823
9734,68515151
9735,9790
9736,9790
9737,9790
9738,9790
9739,2959425
9740,12465832
9741,35547237
9742,9790
9743,10476053
9744,67907
9745,15091826
9746,1190505
9747,154551
9748,8534659
9749,5665772
9750,5665772
9751,1255070
9752,1190505
9753,1190505
9754,67907
9755,596185
9756,49116
9757,9790
9758,13038229
9759,26169236
9760,10500112
9761,11849799
9762,13014565
9763,1584738
9764,163562
9765,9142629
9766,17977511
9767,9790
9768,9790
9769,76161035
9770,15189
9771,9790
9772,619602
9773,672668
9774,33548
9775,9349054
9776,49116
9777,12178374
9778,17937249
9779,12985568
9780,12985568
9781,49116
9782,49116
9783,868912
9784,9500280
9785,9433099
9786,8566018
9787,9790
9788,5665772
9789,9790
9790,6266929
9791,164355
9792,11793345
9793,404429
9794,404429
9795,404429
9796,404429
9797,16452
9798,16452
9799,16452
9800,9790
9801,9790
9802,9790
9803,9790
9804,10149011
9805,207470
9806,164355
9807,714077
9808,166529
9809,18805999
9810,49249
9811,9370316
9812,9790
9813,10586832
9814,15141415
9815,22277
9816,18191773
9817,361371
9818,3239394
9819,9790
9820,27576066
9821,9790
9822,9790
9823,9403077
9824,17977511
9825,17977511
9826,31215183
9827,9790
9828,10475608
9829,10475608
9830,10475608
9831,451367
9832,2358794
9833,15342
9834,9790
9835,79376776
9836,1194036
9837,9790
9838,9790
9839,1166094
9840,11394271
9841,11394271
9842,163473
9843,11407631
9844,9790
9845,73254
9846,112070
9847,67539311
9848,13038229
9849,13038229
9850,17956794
9851,593841
9852,13488
9853,9790
9854,812524
9855,28985492
9856,4568
9857,1335296
9858,76161035
9859,9790
9860,9134374
9861,377135
9862,65460557
9863,9790
9864,704696
9865,25002814
9866,10872
9867,10872
9868,1023
9869,10533980
9870,404429
9871,404429
9872,9790
9873,18051376
9874,9790
9875,9790
9876,13038229
9877,74178
9878,14844223
9879,10326886
9880,1999978
9881,9790
9882,18008275
9883,3045626
9884,4923
9885,623229
9886,5395621
9887,12770715
9888,12770715
9889,150573
9890,10357467
9891,17977511
9892,18051376
9893,17981784
9894,12271055
9895,9790
9896,2668512
9897,9790
9898,163473
9899,49116
9900,9790
9901,92297
9902,672668
9903,672668
9904,9790
9905,11059328
9906,3556
9907,9790
9908,7070543
9909,22277
9910,9790
9911,164299
9912,2312813
9913,9790
9914,672668
9915,672668
9916,9790
9917,9790
9918,18452321
9919,9790
9920,10169677
9921,13038229
9922,9790
9923,207129
9924,33506
9925,49116
9926,49116
9927,49116
9928,11287864
9929,9790
9930,89723153
9931,89723153
9932,164324
9933,10208976
9934,27130
9935,708074
9936,28676737
9937,9790
9938,64258501
9939,4923
9940,5234
9941,5234
9942,2659644
9943,5274
9944,9790
9945,2979477
9946,10938066
9947,10938066
9948,2957562
9949,600134
9950,3357332
9951,925095
9952,925095
9953,784507
9954,1255070
9955,672668
9956,3343523
9957,9790
9958,11866374
9959,11866374
9960,12320726
9961,404429
9962,404429
9963,288851
9964,288851
9965,5281329
9966,5281329
9967,1255070
9968,1334088
9969,18550818
9970,9790
9971,785681
9972,9790
9973,9790
9974,67329771
9975,18051376
9976,18051376
9977,9790
9978,9790
9979,5394001
9980,2864479
9981,17984901
9982,5046700
9983,5046700
9984,5046700
9985,5046700
9986,2615693
9987,404429
9988,404429
9989,13253328
9990,73598
9991,9790
9992,1504485
9993,9790
9994,206365
9995,19179665
9996,356612
9997,2662852
9998,2662852
9999,795123
10000,9177148
10001,14165
10002,9790
10003,9790
10004,9790
10005,7313720
10006,11407631
10007,5046700
10008,18227330
10009,53139329
10010,10347848
10011,10347848
10012,68529169
10013,68529169
10014,5150698
10015,5150698
10016,49116
10017,35501339
10018,73861
10019,9422380
10020,9790
10021,2981734
10022,296565
10023,17956794
10024,1255070
10025,9790
10026,6568314
10027,76347
10028,5022712
10029,519960
10030,3007
10031,9790
10032,2776955
10033,18805999
10034,8400034
10035,8867402
10036,5665772
10037,672668
10038,9790
10039,9643770
10040,5284212
10041,9790
10042,2774891
10043,4328
10044,18934
10045,22980757
10046,1055429
10047,15091826
10048,7975203
10049,72649155
10050,72649155
10051,72649155
10052,72649155
10053,72649155
10054,11407631
10055,35556436
10056,9790
10057,820258
10058,784507
10059,390334
10060,15245628
10061,70517322
10062,9790
10063,9790
10064,18051376
10065,5106
10066,56547
10067,1370435
10068,71736848
10069,9790
10070,7481228
10071,13294663
10072,10343617
10073,10343617
10074,3343523
10075,3343523
10076,40630
10077,1349
10078,1349
10079,1349
10080,28463505
10081,9790
10082,9790
10083,42933149
10084,42933149
10085,9790
10086,3506386
10087,3506386
10088,28212
10089,49116
10090,1190505
10091,67907
10092,164549
10093,9790
10094,15095515
10095,18507447
10096,1695691
10097,1695691
10098,28417651
10099,9790
10100,9790
10101,5503395
10102,672668
10103,740432
10104,3851916
10105,3237134
10106,3237134
10107,3237134
10108,206241
10109,17875636
10110,8503869
10111,5364809
10112,11510380
10113,34769358
10114,9790
10115,11771755
10116,5665772
10117,3225472
10118,3225472
10119,69716947
10120,2368211
10121,9790
10122,2282161
10123,71241902
10124,5665772
10125,123824
10126,2844773
10127,2844773
10128,10380199
10129,37068170
10130,10475608
10131,17881007
10132,71674592
10133,166283
10134,3154
10135,71674592
10136,9378101
10137,364480
10138,730179
10139,71719093
10140,672668
10141,10343617
10142,16263554
10143,5382086
10144,4160
10145,13128
10146,17977511
10147,2790400
10148,76161035
10149,41201641
10150,42412577
10151,42412577
10152,2584183
10153,2584183
10154,2584183
10155,10174149
10156,9790
10157,9790
10158,5364809
10159,25002684
10160,672668
10161,5665772
10162,1683067
10163,9790
10164,273269
10165,12608271
10166,9790
10167,11849799
10168,13014565
10169,5503395
10170,67907
10171,9790
10172,162797
10173,3227640
10174,54903
10175,11193683
10176,9790
10177,593841
10178,18778993
10179,2403422
10180,15157733
10181,18196973
10182,9790
10183,140785
10184,85675972
10185,12178374
10186,12178374
10187,85405652
10188,85405652
10189,672668
10190,9790
10191,9790
10192,748731
10193,164355
10194,15149565
10195,2366412
10196,400950
10197,76838843
10198,8738045
10199,8738045
10200,59677
10201,3954
10202,9790
10203,9790
10204,93407
10205,9790
10206,5106
10207,5106
10208,69716947
10209,10004205
10210,672668
10211,623229
10212,67907
10213,9790
10214,10803092
10215,747105
10216,9790
10217,35478994
10218,9790
10219,9790
10220,9790
10221,9790
10222,2622875
10223,9790
10224,992665
10225,992665
10226,992665
10227,51648706
10228,787932
10229,41115545
10230,18326385
10231,9790
10232,16797
10233,9790
10234,3345831
10235,11259345
10236,10062423
10237,13627280
10238,11849799
10239,955663
10240,166283
10241,78396033
10242,163473
10243,1083884
10244,67992
10245,9790
10246,593841
10247,12178374
10248,5521
10249,9790
10250,166283
10251,1194790
10252,54085580
10253,9790
10254,3845450
10255,1336735
10256,9790
10257,9790
10258,750445
10259,66225714
10260,9790
10261,17977511
10262,3496717
10263,623229
10264,623229
10265,5022712
10266,3433
10267,47844
10268,17883701
10269,5503395
10270,9790
10271,15095515
10272,9869703
10273,11333481
10274,18126345
10275,6033476
10276,9790
10277,67875206
10278,748731
10279,1576237
10280,9790
10281,28464994
10282,9790
10283,10343617
10284,18051376
10285,1401104
10286,27239484
10287,311700
10288,78597691
10289,164355
10290,89863
10291,17956794
10292,18136310
10293,9790
10294,9408755
10295,9408755
10296,9408755
10297,2330897
10298,3221902
10299,10303025
10300,10303025
10301,336617
10302,2730264
10303,43968
10304,71623953
10305,163562
10306,163562
10307,26249065
10308,9790
10309,18326385
10310,166283
10311,8525803
10312,8525803
10313,15149565
10314,2366412
10315,7027621
10316,25007326
10317,25007326
10318,162399
10319,15093461
10320,719642
10321,10928563
10322,10928563
10323,5163834
10324,5163834
10325,3345831
10326,7481228
10327,15138073
10328,9790
10329,5003582
10330,5003582
10331,3060344
10332,8787951
10333,2340783
10334,10599040
10335,379735
10336,672668
10337,672668
10338,29066467
10339,9790
10340,9790
10341,785681
10342,15095515
10343,15095515
10344,8986
10345,71719093
10346,15098963
10347,119475
10348,119475
10349,119475
10350,233308
10351,2449847
10352,2449847
10353,9790
10354,11316892
10355,9790
10356,6365576
10357,10301627
10358,672668
10359,9790
10360,33926293
10361,8421
10362,22304519
10363,1231515
10364,8148
10365,38225
10366,4923
10367,9790
10368,9790
10369,9790
10370,5665772
10371,9790
10372,2588417
10373,17937249
10374,17946016
10375,3231829
10376,3113259
10377,9790
10378,9790
10379,71241902
10380,17977511
10381,414748
10382,28119316
10383,7885479
10384,26225188
10385,49116
10386,9790
10387,6448364
10388,77166224
10389,338447
10390,86949823
10391,86949823
10392,2552090
10393,1255070
10394,9790
10395,25002684
10396,140785
10397,18317799
10398,5738
10399,5503395
10400,9790
10401,9790
10402,9790
10403,18668695
10404,3142333
10405,9790
10406,73730
10407,3081765
10408,8525803
10409,8525803
10410,9790
10411,9790
10412,9790
10413,5665772
10414,100462
10415,18075052
10416,9790
10417,146004
10418,9790
10419,3208737
10420,3208737
10421,3208737
10422,3208737
10423,9790
10424,27139
10425,27139
10426,49116
10427,1097182
10428,672668
10429,672668
10430,672668
10431,67907
10432,71736848
10433,71736848
10434,623641
10435,163473
10436,163473
10437,163473
10438,79738763
10439,9790
10440,9790
10441,163562
10442,813727
10443,25002684
10444,9790
10445,163473
10446,6609197
10447,5098865
10448,656475
10449,656475
10450,656475
10451,817597
10452,2807205
10453,7586422
10454,28212
10455,25002684
10456,2978885
10457,9346072
10458,14397297
10459,9430766
10460,14828
10461,5425937
10462,5425937
10463,5665772
10464,743470
10465,33926293
10466,672668
10467,363040
10468,119475
10469,119475
10470,119475
10471,233308
10472,341423
10473,10343617
10474,7965973
10475,9790
10476,9790
10477,372542
10478,166676
10479,166676
10480,15093461
10481,11407631
10482,311700
10483,797352
10484,3276764
10485,464241
10486,15101896
10487,5382086
10488,6398473
10489,1344581
10490,9790
10491,22158
10492,8148
10493,7799264
10494,166283
10495,166283
10496,10955865
10497,166283
10498,166283
10499,1503
10500,1772302
10501,10884299
10502,4923
10503,166283
10504,5392994
10505,37068170
10506,10475608
10507,10475608
10508,166283
10509,166283
10510,10414399
10511,12297
10512,12297
10513,9355193
10514,9355193
10515,2112310
10516,17992
10517,35584922
10518,31462777
10519,31462777
10520,17981342
10521,3710351
10522,166283
10523,639264
10524,11564936
10525,166283
10526,17923975
10527,11799384
10528,2638889
10529,2638889
10530,2638889
10531,5395621
10532,51668120
10533,166283
10534,596185
10535,5005010
10536,750445
10537,5106
10538,8977700
10539,41306912
10540,2112310
10541,2112310
10542,10284432
10543,594111
10544,166283
10545,166283
10546,163473
10547,166283
10548,166283
10549,157339
10550,42960407
10551,240569
10552,240569
10553,3558
10554,3060712
10555,3060712
10556,3060712
10557,18663133
10558,3486
10559,843855
10560,166283
10561,13293157
10562,2286027
10563,2286027
10564,1554904
10565,2835002
10566,37207
10567,166283
10568,7485220
10569,68302528
10570,3214971
10571,4827017
10572,166283
10573,166283
10574,41351943
10575,3853265
10576,529122
10577,2987155
10578,2987155
10579,166283
10580,12738708
10581,70099120
10582,10809581
10583,2732996
10584,121887
10585,7965973
10586,10578649
10587,2864479
10588,2100709
10589,43353
10590,1483044
10591,166283
10592,10529355
10593,11510380
10594,11510380
10595,166283
10596,5242358
10597,40964
10598,207470
10599,65678383
10600,166283
10601,70099120
10602,2206545
10603,166283
10604,2419374
10605,579952
10606,166283
10607,18196973
10608,11259345
10609,14394911
10610,10494902
10611,5242358
10612,18613875
10613,18407230
10614,2425694
10615,166283
10616,4897
10617,215982
10618,6451760
10619,2408664
10620,164123
10621,3651053
10622,3651053
10623,166283
10624,27174449
10625,49107960
10626,49107960
10627,31266841
10628,2588417
10629,51668120
10630,1935
10631,166283
10632,2924756
10633,4329582
10634,18578457
10635,18578457
10636,166283
10637,166283
10638,163473
10639,14829209
10640,596185
10641,64392
10642,64392
10643,163473
10644,64392
10645,166283
10646,166283
10647,1594050
10648,166283
10649,166283
10650,422852
10651,163562
10652,163562
10653,5066013
10654,2922795
10655,432709
10656,27052268
10657,166283
10658,18905061
10659,1236608
10660,14578118
10661,15091801
10662,43353
10663,18058878
10664,3196976
10665,3600770
10666,3600770
10667,21486
10668,18326385
10669,18326385
10670,18326385
10671,2876050
10672,402048
10673,9245817
10674,3175272
10675,18027391
10676,19156048
10677,14591654
10678,1594050
10679,596185
10680,1594050
10681,9643770
10682,639264
10683,69716947
10684,163473
10685,71719093
10686,748731
10687,28985492
10688,2241197
10689,2241197
10690,5080349
10691,5080349
10692,5080349
10693,71719093
10694,11101769
10695,240569
10696,240569
10697,166283
10698,166283
10699,20338258
10700,226216
10701,19046
10702,166283
10703,166283
10704,2588417
10705,163473
10706,1839813
10707,166283
10708,70099120
10709,17992
10710,165007
10711,9177148
10712,166283
10713,166283
10714,166283
10715,11510380
10716,3554137
10717,96622
10718,507556
10719,203436
10720,166283
10721,3307279
10722,166283
10723,166283
10724,240569
10725,166283
10726,166283
10727,166283
10728,18294957
10729,11467423
10730,2949784
10731,2949784
10732,166283
10733,17923975
10734,70099120
10735,166283
10736,166283
10737,735767
10738,7936405
10739,15350
10740,1236608
10741,9612
10742,12656989
10743,9612
10744,5722381
10745,166283
10746,5461
10747,5461
10748,276385
10749,276385
10750,276385
10751,71719093
10752,5241756
10753,5241756
10754,5241756
10755,2340783
10756,28551889
10757,18201376
10758,10106702
10759,18592180
10760,9312173
10761,6452297
10762,68201369
10763,68201369
10764,2812305
10765,2756806
10766,2756806
10767,2756806
10768,18901256
10769,310561
10770,1236608
10771,17968664
10772,1236608
10773,233725
10774,166283
10775,75115234
10776,75115234
10777,11053496
10778,166283
10779,2340783
10780,166283
10781,3834364
10782,3554137
10783,96622
10784,10804075
10785,5382086
10786,1363558
10787,787771
10788,2588417
10789,74728213
10790,240569
10791,3654240
10792,11053496
10793,64392
10794,65678383
10795,166283
10796,5080349
10797,5080349
10798,166283
10799,596185
10800,166283
10801,166283
10802,13204898
10803,13204898
10804,19443191
10805,19443191
10806,13224002
10807,28212
10808,28212
10809,240569
10810,240569
10811,166283
10812,3280796
10813,72597338
10814,18088675
10815,15093461
10816,18705628
10817,3117
10818,1659572
10819,27101727
10820,166283
10821,12450174
10822,5241756
10823,166283
10824,13353076
10825,166283
10826,15091818
10827,2426342
10828,166283
10829,3147
10830,10578649
10831,11510380
10832,10162610
10833,18294957
10834,18294957
10835,5351553
10836,13050299
10837,13233652
10838,1183823
10839,1183823
10840,1183823
10841,355494
10842,163473
10843,163446
10844,51668120
10845,166283
10846,10650455
10847,593841
10848,166283
10849,4923
10850,166283
10851,1594050
10852,163473
10853,11409753
10854,3326920
10855,166283
10856,5242358
10857,166283
10858,166283
10859,1816
10860,37068170
10861,18571988
10862,15463
10863,2284663
10864,19443191
10865,19443191
10866,288857
10867,166283
10868,166283
10869,166283
10870,1679335
10871,596185
10872,166283
10873,10037458
10874,583343
10875,166283
10876,28399541
10877,1476706
10878,1476706
10879,1476706
10880,9245817
10881,4371
10882,2266192
10883,166283
10884,11839325
10885,3651053
10886,5042814
10887,40964
10888,25165726
10889,18901256
10890,18905061
10891,2620735
